"","meanNNTDnatives","meanNNTDinvasives","n.natives","n.invasives","t.NNTD.p.value","t.NNTD.conf.int.Lo","t.NNTD.conf.int.Hi","meanMFDnat_nat","meanMFDinv_nat","t.MFD.p.value","t.MFD.conf.int.Lo","t.MFD.conf.int.Hi"
"Swirl_Rock_Central","-0.0161029697827468","-0.0910542372232331","14","4","0.711843975681894","-0.468964824371783","0.618867359252756","0.274809110145554","0.271274599661194","0.95208803340269","-0.145628718147357","0.152697739116077"
"Turn_Island","0.00127341715701072","-0.273852934909867","73","39","0.00699471389482342","0.0779426916188499","0.472310012514906","0.743425215345586","0.636593257132349","0.0187714966316523","0.0180784369167654","0.195585479509709"
"Turnlet_Island","0.0911038232313383","-0.0408825830293667","19","16","0.423073311703177","-0.200911212759837","0.464884025281247","0.590471252381281","0.456218964484954","0.111695010787795","-0.0339803770906761","0.302484952883331"
"Unnamed__1_near_Long_Island","0.0620651756247878","-0.0654628062847319","22","14","0.375019513358867","-0.161186860889736","0.416242824708776","0.406949014817359","0.368432009549998","0.286864443304511","-0.0338362250329507","0.110870235567673"
"Unnamed__2_near_Long_Island","0.0383227240690466","0.00093405614230922","19","11","0.814229573326082","-0.287263454338518","0.362040790191993","0.319309430631847","0.309679443411058","0.827518674091914","-0.0803780177908892","0.0996379922324672"
"Unnamed__3_near_Long_Island","-0.132646669557346","0.024227503252014","3","4","0.497353510337097","-0.73947988020933","0.425731534590611","0.170420166717819","0.245737289796052","0.243183646169014","-0.229168583660292","0.0785343375038266"
"Unnamed_72_Island","0.0622308659508614","-0.280493260059021","17","15","0.0211756500358884","0.0550157520108945","0.63043250000887","0.506994870910172","0.445618547017985","0.219810158613365","-0.0388546144614547","0.161607262245828"
"Unnamed_west_of_Castle_Island","269.276636","94.353046","4","1","NA","NA","NA","308.577598333333","235.7323265","NA","NA","NA"
"Victim_Island","0.00474799407445597","-0.162581312883466","48","30","0.117451937736461","-0.043150336690639","0.377808950606483","0.529894308913506","0.479771030744244","0.256791920320836","-0.0372470864755858","0.137493642814111"
"Willow_Island","-0.0536456030371929","-0.146245643926927","40","19","0.423488765137891","-0.138634374572106","0.323834456351575","0.65398093752822","0.601467248360632","0.40299784964163","-0.0726200365887915","0.177647414923969"
"Yellow_Island","0.00350716316827961","-0.0622856627898796","80","49","0.393692238901482","-0.0864546965711901","0.218040348487509","0.613072021729264","0.517870736617873","0.0218128282963147","0.0140778310249708","0.176324739197811"
