"","meanNNTDnatives","meanNNTDinvasives","n.natives","n.invasives","t.NNTD.p.value","t.NNTD.conf.int.Lo","t.NNTD.conf.int.Hi","meanMFDnat_nat","meanMFDinv_nat","t.MFD.p.value","t.MFD.conf.int.Lo","t.MFD.conf.int.Hi"
"Sentinel_Island","-0.115680427798858","0.0932459996462098","8","13","0.555803035142674","-0.938375491527155","0.52052263663702","0.789584222778191","0.869939048552873","0.579940680724545","-0.380579985566189","0.219870334016825"
"Skull_Island","0.0118319325240253","0.147993322595187","9","25","0.634172180981975","-0.729440480846081","0.457117700703758","0.780592051873701","0.819566062918885","0.796435923394718","-0.356009632439185","0.278061610348818"
"Small_Island_near_Charles","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Swirl_Rock_Central","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Turn_Island","-0.0699348479337339","-0.098694944175211","16","20","0.888166367675981","-0.384814631399775","0.44233482388273","0.784278676874623","0.735614197225852","0.475943517825046","-0.088592125702203","0.185921084999746"
"Turnlet_Island","-0.386237929686391","0.186475724649292","2","11","0.0186286196662018","-1.02868788759206","-0.116739421079309","1.00995504110202","0.651928768177962","0.588337927889305","-5.09835960663553","5.81441215248365"
"Unnamed__1_near_Long_Island","0","0.470737128615229","2","8","0.459608200014823","-3.32251494333765","2.38104068610719","0.789512037316252","0.699611530959445","0.710680442631679","-1.11611827016392","1.29591928287754"
"Unnamed__2_near_Long_Island","0.0205565163605164","0.530184213874431","2","8","0.0196671717578908","-0.913381675393432","-0.105873719634398","0.448173427513215","0.781587651574312","0.0451584847173996","-0.657365396348121","-0.00946305177407233"
"Unnamed__3_near_Long_Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Unnamed_72_Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Unnamed_west_of_Castle_Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Victim_Island","0.0328803944398286","-0.111085880769098","9","20","0.59278043190439","-0.410891079814238","0.69882363023209","0.46675648676082","0.76371043209057","0.0125224029812241","-0.52456041853202","-0.0693474721274801"
"Willow_Island","0.0873541530113444","0.0989575305127548","8","10","0.969450854204066","-0.647954883729026","0.624748128726206","0.442896521342314","0.939861567128741","0.0102686252482384","-0.847377787124998","-0.146552304447856"
"Yellow_Island","0.0194453626217198","0.284496426320193","17","22","0.160366320270377","-0.64032817383995","0.110226046443004","0.854097852647978","0.854483411363877","0.996669148195805","-0.187905046832561","0.187133929400763"
